objectid,title,classification,dated,artist,medium,department,image_path,image_url,embedding_idx
43454,The Hobby Horse,painting,,,oil on canvas,,./images/43454.jpg,"https://api.nga.gov/iiif/7ae13804-c548-4448-82eb-b11fd4dfe7e1/full/!512,512/0/default.jpg",141
59908,Peaceable Kingdom,painting,,,oil on canvas,,./images/59908.jpg,"https://api.nga.gov/iiif/d74e4c52-044a-48e7-a549-1f2d95d311b4/full/!512,512/0/default.jpg",142
34136,Portrait of a Gentleman,painting,,,oil on canvas,,./images/34136.jpg,"https://api.nga.gov/iiif/8601fdd0-ee28-4461-a0ec-0d66eafbac43/full/!512,512/0/default.jpg",143
59,Portrait of a Gentleman,painting,,,oil on canvas,,./images/59.jpg,"https://api.nga.gov/iiif/2b2c95ba-68bc-4a33-a23e-878bc480e874/full/!512,512/0/default.jpg",144
156252,A Naval Encounter between Dutch and Spanish Warships,painting,,,oil on panel,,./images/156252.jpg,"https://api.nga.gov/iiif/c03e90c9-de57-4cc4-8b4c-fa77545c9564/full/!512,512/0/default.jpg",145
1208,Portrait of a Man in a Tall Hat,painting,,,oil on canvas,,./images/1208.jpg,"https://api.nga.gov/iiif/83fa68e7-ed75-449d-935d-deeaefb7a0dc/full/!512,512/0/default.jpg",146
1211,The Dancer,painting,,,oil on canvas,,./images/1211.jpg,"https://api.nga.gov/iiif/a0d45209-46bf-49c4-a6ba-8c0a1e1ea482/full/!512,512/0/default.jpg",147
50526,Grizzly Bears Attacking Buffalo,painting,,,oil on card mounted on paperboard,,./images/50526.jpg,"https://api.nga.gov/iiif/96c9561e-e423-4ec0-969e-ddd8479bb7e4/full/!512,512/0/default.jpg",148
33745,Love as Folly,painting,,,oil on canvas,,./images/33745.jpg,"https://api.nga.gov/iiif/873cdb22-532a-43da-8bc7-9fbaf6ec640e/full/!512,512/0/default.jpg",149
31,"The Crucifixion with the Virgin, Saint John, Saint Jerome, and Saint Mary Magdalene [right panel]",painting,,,oil on panel transferred to canvas,,./images/31.jpg,"https://api.nga.gov/iiif/49cffd8d-5c06-4628-9369-1b6bdb3e7b90/full/!512,512/0/default.jpg",150
195072,Winter in Holland: Skating Scene,painting,,,oil on panel,,./images/195072.jpg,"https://api.nga.gov/iiif/3cc32a62-fdac-43f2-a33b-f26ea78093b6/full/!512,512/0/default.jpg",151
46110,Portrait of a Female Donor,painting,,,oil on panel,,./images/46110.jpg,"https://api.nga.gov/iiif/b07a2e6c-9a5e-44c0-93d6-8a0e83c2f2f3/full/!512,512/0/default.jpg",152
42481,The Colonel,painting,,,oil on wood,,./images/42481.jpg,"https://api.nga.gov/iiif/05ec733e-4800-46bf-9a25-5e56c64224f8/full/!512,512/0/default.jpg",153
139458,River Landscape with Ferry,painting,,,oil on canvas,,./images/139458.jpg,"https://api.nga.gov/iiif/53d4f9d0-0c6c-4e01-a858-733f9a6ed60e/full/!512,512/0/default.jpg",154
53532,Woman Ironing,painting,,,oil on canvas,,./images/53532.jpg,"https://api.nga.gov/iiif/05a612fd-23ad-4862-8ba2-84811c563c5a/full/!512,512/0/default.jpg",155
57,"Philip, Lord Wharton",painting,,,oil on canvas,,./images/57.jpg,"https://api.nga.gov/iiif/ce20d3a1-e224-42f4-8eda-3a52e1adb07f/full/!512,512/0/default.jpg",156
32577,Lady with a Harp: Eliza Ridgely,painting,,,oil on canvas,,./images/32577.jpg,"https://api.nga.gov/iiif/b8f8a1ff-6d0e-4a1b-8470-d1d884b285f1/full/!512,512/0/default.jpg",157
66408,Calm Sea,painting,,,oil on canvas,,./images/66408.jpg,"https://api.nga.gov/iiif/c790c1ba-9b5f-4275-9f7d-7f501e30992c/full/!512,512/0/default.jpg",158
1150,View near Epernon,painting,,,oil on canvas,,./images/1150.jpg,"https://api.nga.gov/iiif/0410a6f0-36dc-465d-bf8a-2a77fc3d07a5/full/!512,512/0/default.jpg",159
52386,Roxana Atwater Wentworth,painting,,,oil on canvas,,./images/52386.jpg,"https://api.nga.gov/iiif/8eb4cca4-f727-4e49-b416-6d1b2938a803/full/!512,512/0/default.jpg",160
50343,Antelope Shooting - Assinneboine,painting,,,oil on canvas,,./images/50343.jpg,"https://api.nga.gov/iiif/13243dff-d596-4855-91de-b8fd2f99423f/full/!512,512/0/default.jpg",161
50545,Four Xingu Indians,painting,,,oil on card mounted on paperboard,,./images/50545.jpg,"https://api.nga.gov/iiif/a331c341-4eb1-49f1-b8bb-d66fd5f182d9/full/!512,512/0/default.jpg",162
42934,Abigail Smith Adams (Mrs. John Adams),painting,,,oil on canvas,,./images/42934.jpg,"https://api.nga.gov/iiif/3c07a617-32b9-4527-be7c-1cef37ca41ef/full/!512,512/0/default.jpg",163
50461,Nayas Indians,painting,,,oil on card mounted on paperboard,,./images/50461.jpg,"https://api.nga.gov/iiif/27f55b0a-2d72-4209-b190-965daca1f87d/full/!512,512/0/default.jpg",164
113,Lady Caroline Howard,painting,,,oil on canvas,,./images/113.jpg,"https://api.nga.gov/iiif/068873bf-6b25-4ff6-8314-17e4647f5cb5/full/!512,512/0/default.jpg",165
177787,Return from the Hunt,painting,,,oil on canvas,,./images/177787.jpg,"https://api.nga.gov/iiif/b553f36a-3a3e-4eed-9085-086b005309b0/full/!512,512/0/default.jpg",166
50576,The Beetle Crevice,painting,,,oil on card mounted on paperboard,,./images/50576.jpg,"https://api.nga.gov/iiif/75d2e194-9b27-47a0-8e4e-8adf0efc9f3a/full/!512,512/0/default.jpg",167
61359,Jetty and Wharf at Trouville,painting,,,oil on wood,,./images/61359.jpg,"https://api.nga.gov/iiif/4a3e29f1-a598-4902-b75e-f1061d4f5543/full/!512,512/0/default.jpg",168
34152,Charlotte Morton Dexter (Mrs. Andrew Dexter),painting,,,oil on wood,,./images/34152.jpg,"https://api.nga.gov/iiif/a06519fa-7fbf-4092-8c93-f79d58dc64da/full/!512,512/0/default.jpg",169
98,The Little Schoolmistress,painting,,,oil on canvas,,./images/98.jpg,"https://api.nga.gov/iiif/1e290982-307d-4f51-b064-03ec7abdf448/full/!512,512/0/default.jpg",170
46303,Young Girl Reading,painting,,,oil on canvas,,./images/46303.jpg,"https://api.nga.gov/iiif/2476ae10-777c-43af-b48c-a6bc141aecac/full/!512,512/0/default.jpg",171
45880,George W. Vanderbilt,painting,,,oil on canvas,,./images/45880.jpg,"https://api.nga.gov/iiif/316dc014-31c7-45a7-a52e-5c90c1e8e335/full/!512,512/0/default.jpg",172
39767,Long-Tailed Weasel,painting,,,oil on canvas,,./images/39767.jpg,"https://api.nga.gov/iiif/25bc9965-9bb0-496f-a4e6-b89160382df3/full/!512,512/0/default.jpg",173
50453,Apachee Chief and Three Warriors,painting,,,oil on card mounted on paperboard,,./images/50453.jpg,"https://api.nga.gov/iiif/587fe408-0c37-4175-8e31-a2420f92c007/full/!512,512/0/default.jpg",174
50345,Three Cheyenne Warriors,painting,,,oil on card mounted on paperboard,,./images/50345.jpg,"https://api.nga.gov/iiif/72a07618-7016-49fd-86bd-46792835b842/full/!512,512/0/default.jpg",175
300,Still Life with Fruit and Carafe,painting,,,oil on canvas,,./images/300.jpg,"https://api.nga.gov/iiif/5ca89749-ce03-413a-9b92-cd4582e34ffb/full/!512,512/0/default.jpg",176
53149,The Choristers,painting,,,oil on canvas,,./images/53149.jpg,"https://api.nga.gov/iiif/259bb66c-762d-426a-89e3-851d553988db/full/!512,512/0/default.jpg",177
66414,"Study for ""The Dancing Lesson"": The Banjo Player",painting,,,oil on canvas on cardboard,,./images/66414.jpg,"https://api.nga.gov/iiif/9b65e8fc-64e8-429f-948a-4073d5f5478f/full/!512,512/0/default.jpg",178
71868,Saint Anthony Abbot and Saint Bernardino of Siena,painting,,,tempera on poplar panel,,./images/71868.jpg,"https://api.nga.gov/iiif/e63db914-d033-4886-b570-6f950b783935/full/!512,512/0/default.jpg",179
150754,Skating on the Frozen Amstel River,painting,,,oil on panel,,./images/150754.jpg,"https://api.nga.gov/iiif/80b8e427-1f2c-4614-8fab-dce270763fc8/full/!512,512/0/default.jpg",180
74990,View of Bozen with a Painter,painting,,,oil on paper on canvas,,./images/74990.jpg,"https://api.nga.gov/iiif/eb826b10-2c85-44b2-85f8-eba45d5a3226/full/!512,512/0/default.jpg",181
195829,Indian Girl in White Blanket,painting,,,oil on canvas,,./images/195829.jpg,"https://api.nga.gov/iiif/be827f4d-defa-4ebd-8fda-c73f4b4b0a15/full/!512,512/0/default.jpg",182
41655,The Marriage at Cana,painting,,,oil on panel,,./images/41655.jpg,"https://api.nga.gov/iiif/25c98bc8-af28-4194-a056-daeae1f0a001/full/!512,512/0/default.jpg",183
130898,The Tomb of Caecilia Metella,painting,,,oil on canvas,,./images/130898.jpg,"https://api.nga.gov/iiif/79811d62-ab1d-413b-a1ac-7a85cda57a57/full/!512,512/0/default.jpg",184
408,Saint Ursula with Two Angels and Donor,painting,,,tempera on panel,,./images/408.jpg,"https://api.nga.gov/iiif/4fbfb541-8673-442c-8ac9-43e661642e4e/full/!512,512/0/default.jpg",185
82648,"Green River Cliffs, Wyoming",painting,,,oil on canvas,,./images/82648.jpg,"https://api.nga.gov/iiif/d03eb796-1bff-4221-99a7-58d139d3ec96/full/!512,512/0/default.jpg",186
52226,"Boulevard Héloïse, Argenteuil",painting,,,oil on canvas,,./images/52226.jpg,"https://api.nga.gov/iiif/0408957a-17a2-49d8-96dd-f3ee2acb77b3/full/!512,512/0/default.jpg",187
41636,Saint Judas Thaddeus,painting,,,tempera on panel,,./images/41636.jpg,"https://api.nga.gov/iiif/ce6b3e55-a43c-4555-949d-f6bf60600bce/full/!512,512/0/default.jpg",188
87,Pope Innocent X,painting,,,oil on canvas,,./images/87.jpg,"https://api.nga.gov/iiif/da9c1054-627f-4caf-bbdc-4faf97a779a8/full/!512,512/0/default.jpg",189
42287,"Captain Samuel Sharpe Pocklington with His Wife, Pleasance, and possibly His Sister, Frances",painting,,,oil on canvas,,./images/42287.jpg,"https://api.nga.gov/iiif/b82f9963-ce15-4834-bf83-6e72ad346c4b/full/!512,512/0/default.jpg",190
37637,Woman with a Cat,painting,,,oil on canvas,,./images/37637.jpg,"https://api.nga.gov/iiif/67e0fd82-fc9e-4118-bc9d-8b9ce7aabb1c/full/!512,512/0/default.jpg",191
46638,The Musician,painting,,,oil on canvas,,./images/46638.jpg,"https://api.nga.gov/iiif/40b70aa0-bf4d-4f0d-89e2-191c25dffdc6/full/!512,512/0/default.jpg",192
47179,English Landscape Capriccio with a Column,painting,,,oil on canvas,,./images/47179.jpg,"https://api.nga.gov/iiif/3542c9aa-8375-4d5b-99da-1855010756dc/full/!512,512/0/default.jpg",193
52191,The Artist's Sister at a Window,painting,,,oil on canvas,,./images/52191.jpg,"https://api.nga.gov/iiif/26c52279-c2f8-409c-b7b4-467a38de2453/full/!512,512/0/default.jpg",194
42914,Daniel Webster,painting,,,oil on canvas,,./images/42914.jpg,"https://api.nga.gov/iiif/20f41a42-c398-40dc-bd6a-c60890eb3ef2/full/!512,512/0/default.jpg",195
1114,Stephen Van Rensselaer III,painting,,,oil on canvas,,./images/1114.jpg,"https://api.nga.gov/iiif/075d4a9e-2a3a-4336-bd74-84b7e1c357b1/full/!512,512/0/default.jpg",196
46428,Street in Venice,painting,,,oil on wood,,./images/46428.jpg,"https://api.nga.gov/iiif/101f6ae4-948e-4d84-923c-cdf4e37d2b36/full/!512,512/0/default.jpg",197
46586,A View near Volterra,painting,,,oil on canvas,,./images/46586.jpg,"https://api.nga.gov/iiif/b2e0595c-22b9-4b4c-a533-57a15a7ae6d0/full/!512,512/0/default.jpg",198
52201,Head of a Dog,painting,,,oil on canvas,,./images/52201.jpg,"https://api.nga.gov/iiif/4bb653ec-5b4f-4c4b-b7ee-7c94ef4d5b79/full/!512,512/0/default.jpg",199
73,Portrait of a Man,painting,,,oil on panel,,./images/73.jpg,"https://api.nga.gov/iiif/f1f31fa5-b457-4859-8fff-3da617967212/full/!512,512/0/default.jpg",200
99,Mrs. Richard Brinsley Sheridan,painting,,,oil on canvas,,./images/99.jpg,"https://api.nga.gov/iiif/9f1dfa05-09b7-4730-9529-a7953130ac65/full/!512,512/0/default.jpg",201
43430,Ville-d'Avray,painting,,,oil on canvas,,./images/43430.jpg,"https://api.nga.gov/iiif/924bd29d-5c19-4627-8a56-89d9f7cd9a95/full/!512,512/0/default.jpg",202
214900,Myosotis and Roses in a Vase,painting,,,oil on canvas,,./images/214900.jpg,"https://api.nga.gov/iiif/4b73e97f-c155-43d7-b4a9-6f040b27f680/full/!512,512/0/default.jpg",203
241,Study for a Ceiling with the Personification of Counsel,painting,,,oil on canvas,,./images/241.jpg,"https://api.nga.gov/iiif/ec91a058-14aa-47ca-810d-9f31b3006062/full/!512,512/0/default.jpg",204
45878,The Tragic Actor (Rouvière as Hamlet),painting,,,oil on canvas,,./images/45878.jpg,"https://api.nga.gov/iiif/cd58282b-1b91-47f3-8434-03f91efb6f9d/full/!512,512/0/default.jpg",205
45860,The Cheney Family,painting,,,oil on canvas,,./images/45860.jpg,"https://api.nga.gov/iiif/26352a3f-c669-4371-ac6e-8d6899f17836/full/!512,512/0/default.jpg",206
220445,The Trojans Building the Temple to Venus and Making Offerings at Anchises's Grave in Sicily,painting,,,oil on canvas,,./images/220445.jpg,"https://api.nga.gov/iiif/7fcdd3c1-21d8-4d4b-9113-9b8ba5ed48da/full/!512,512/0/default.jpg",207
56739,Birds,painting,,,oil on canvas,,./images/56739.jpg,"https://api.nga.gov/iiif/84e07117-0c3b-43d5-8042-bfd7b5b19b1c/full/!512,512/0/default.jpg",208
53139,"Seascape at Port-en-Bessin, Normandy",painting,,,oil on canvas,,./images/53139.jpg,"https://api.nga.gov/iiif/f395c5e5-6711-487e-8c1b-747c698d1ef9/full/!512,512/0/default.jpg",209
63266,Gray Stallion,painting,,,oil on canvas,,./images/63266.jpg,"https://api.nga.gov/iiif/1dd624ea-3b07-4d94-9395-2feef1075b8d/full/!512,512/0/default.jpg",210
46663,Elizabeth Oakes Prince Smith (Mrs. Seba Smith),painting,,,oil on canvas,,./images/46663.jpg,"https://api.nga.gov/iiif/9b962fde-2451-4508-a205-b14b15f292a2/full/!512,512/0/default.jpg",211
46182,Monsignor della Casa,painting,,,oil on panel,,./images/46182.jpg,"https://api.nga.gov/iiif/33edad58-6362-474a-9edd-7af0531cc258/full/!512,512/0/default.jpg",212
320,Portrait of a Boy,painting,,,oil and tempera on poplar panel,,./images/320.jpg,"https://api.nga.gov/iiif/1e63614c-3a9d-4b84-9841-198e08fcef97/full/!512,512/0/default.jpg",213
32589,"Entrance to the Grand Canal from the Molo, Venice",painting,,,oil on canvas,,./images/32589.jpg,"https://api.nga.gov/iiif/619045a2-672b-4e41-bf0d-f87633686d3b/full/!512,512/0/default.jpg",214
50653,Buffalo Lancing in the Snow Drifts - Sioux,painting,,,oil on canvas mounted on paperboard,,./images/50653.jpg,"https://api.nga.gov/iiif/35c2b45f-16cd-4f3d-adae-b5e65fe51290/full/!512,512/0/default.jpg",215
45966,Lady in a White Mob Cap,painting,,,oil on canvas,,./images/45966.jpg,"https://api.nga.gov/iiif/c3b58e2e-cd07-454a-9508-9183645a25d7/full/!512,512/0/default.jpg",216
42444,Portrait of J. L.,painting,,,reverse painting on glass,,./images/42444.jpg,"https://api.nga.gov/iiif/805464aa-8bb2-483e-b6e9-fef9b74dde61/full/!512,512/0/default.jpg",217
134165,Grapes Against White Wall,painting,,,oil on canvas,,./images/134165.jpg,"https://api.nga.gov/iiif/83e54579-a811-4ff2-a4b5-3e0cd2c46cb1/full/!512,512/0/default.jpg",218
50620,Indians and Horses in the Forest,painting,,,oil on card mounted on paperboard,,./images/50620.jpg,"https://api.nga.gov/iiif/c1f3e841-0100-44ff-b494-cd0a01fe44a5/full/!512,512/0/default.jpg",219
195635,An English Cod,painting,,,oil on canvas,,./images/195635.jpg,"https://api.nga.gov/iiif/58e2aadf-5b74-4a4c-b2ae-7e602250e7ac/full/!512,512/0/default.jpg",220
46630,The Bridge of Louis Philippe,painting,,,oil on canvas,,./images/46630.jpg,"https://api.nga.gov/iiif/ce2e25da-4383-426f-933b-e06c3fabac1f/full/!512,512/0/default.jpg",221
50444,Snow Shoe Dance - Ojibbeway,painting,,,oil on card mounted on paperboard,,./images/50444.jpg,"https://api.nga.gov/iiif/76b5ac60-2efc-4aae-9789-f75420dfb16a/full/!512,512/0/default.jpg",222
43713,Aurora,painting,,,oil on wood,,./images/43713.jpg,"https://api.nga.gov/iiif/9eded47b-6a0e-4938-8d8c-0823e35d6fe6/full/!512,512/0/default.jpg",223
66441,Women Sewing,painting,,,glue on paper on canvas,,./images/66441.jpg,"https://api.nga.gov/iiif/6867993f-4c6d-4ee8-99d6-775325187880/full/!512,512/0/default.jpg",224
89677,"Rue Terre Neuve, Meudon",painting,,,oil on canvas,,./images/89677.jpg,"https://api.nga.gov/iiif/719a2b8f-5b98-4c0b-9319-5d3908e720bf/full/!512,512/0/default.jpg",225
164962,A Summer Landscape,painting,,,oil on wood,,./images/164962.jpg,"https://api.nga.gov/iiif/dfabc057-5627-4b59-98be-68b17ab49087/full/!512,512/0/default.jpg",226
66250,Rubens Peale with a Geranium,painting,,,oil on canvas,,./images/66250.jpg,"https://api.nga.gov/iiif/4edf65ab-136c-4c73-a6c1-57630a3e8fcb/full/!512,512/0/default.jpg",227
164942,"Still Life with Bottle, Carafe, Bread, and Wine",painting,,,oil on canvas,,./images/164942.jpg,"https://api.nga.gov/iiif/f2b37bef-9caf-4f86-a6a2-72c5773e9267/full/!512,512/0/default.jpg",228
59901,Girl with Reticule and Rose,painting,,,oil on canvas,,./images/59901.jpg,"https://api.nga.gov/iiif/485978ee-4c65-41e3-8a11-644ce9c19da3/full/!512,512/0/default.jpg",229
43453,General Washington on a White Charger,painting,,,oil on wood,,./images/43453.jpg,"https://api.nga.gov/iiif/a7df9210-3411-4764-8ca6-67d2b2b97aa3/full/!512,512/0/default.jpg",230
50636,Father Hennepin and Companions Passing Lover's Leap.  April 1680,painting,,,oil on canvas,,./images/50636.jpg,"https://api.nga.gov/iiif/4d5d6a70-c08f-43a1-8e83-fd00553e1472/full/!512,512/0/default.jpg",231
41639,Madonna and Child in a Garden,painting,,,tempera (and possibly oil) on poplar panel,,./images/41639.jpg,"https://api.nga.gov/iiif/86533ed9-1baa-4e29-8f39-5519b461003f/full/!512,512/0/default.jpg",232
3238,Sketch of a Woman,painting,,,pastel on canvas,,./images/3238.jpg,"https://api.nga.gov/iiif/2ed20848-64ef-47ed-b826-540d3d1d224f/full/!512,512/0/default.jpg",233
46150,Madonna and Child,painting,,,tempera on poplar panel,,./images/46150.jpg,"https://api.nga.gov/iiif/05e6ca89-e950-4ff7-8463-50f553ce2ad6/full/!512,512/0/default.jpg",234
50362,Defile of a Camanchee War Party,painting,,,oil on card mounted on paperboard,,./images/50362.jpg,"https://api.nga.gov/iiif/7f2ea406-e2bb-4b38-8d07-106fa275137a/full/!512,512/0/default.jpg",235
12118,Saint Catherine of Alexandria,painting,,,tempera on panel,,./images/12118.jpg,"https://api.nga.gov/iiif/b4ee3d5d-4397-4e7e-b946-20a22c878230/full/!512,512/0/default.jpg",236
50722,"Portrait of a Man, possibly Jan Snoeck",painting,,,oil on panel,,./images/50722.jpg,"https://api.nga.gov/iiif/302a176e-21d2-4c7c-b90b-d3d72f457211/full/!512,512/0/default.jpg",237
33963,The Coleman Sisters,painting,,,oil on canvas,,./images/33963.jpg,"https://api.nga.gov/iiif/c415ef37-7bbb-4b12-81ce-c2d4cc7a0ee8/full/!512,512/0/default.jpg",238
222287,"Still Life with a Hanging Bunch of Grapes, Two Medlars, and a Butterfly",painting,,,oil on canvas,,./images/222287.jpg,"https://api.nga.gov/iiif/7c01057f-aa27-40ce-b58f-e2150e6f7500/full/!512,512/0/default.jpg",239
50729,The Much Resounding Sea,painting,,,oil on canvas,,./images/50729.jpg,"https://api.nga.gov/iiif/05213163-b2fc-4523-b963-575f85884783/full/!512,512/0/default.jpg",240
12146,Saint John in the Desert,painting,,,tempera on panel,,./images/12146.jpg,"https://api.nga.gov/iiif/6f6f7b9a-07f9-4e6b-98bb-d02caaf238da/full/!512,512/0/default.jpg",241
35082,Allegory,painting,,,oil on panel,,./images/35082.jpg,"https://api.nga.gov/iiif/316dccad-88d1-4ac8-a2f0-31dd5ba2e10a/full/!512,512/0/default.jpg",242
572,Man in Oriental Costume,painting,,,oil on linen,,./images/572.jpg,"https://api.nga.gov/iiif/a234bdbb-eac2-4a91-95f2-f62b2c859fd3/full/!512,512/0/default.jpg",243
118,The Frankland Sisters,painting,,,oil on canvas,,./images/118.jpg,"https://api.nga.gov/iiif/6e1f882e-57b2-4234-9d65-238436115808/full/!512,512/0/default.jpg",244
27,The Niccolini-Cowper Madonna,painting,,,oil on panel,,./images/27.jpg,"https://api.nga.gov/iiif/2ac0a514-b560-4a49-b533-9b4951d5bf2c/full/!512,512/0/default.jpg",245
71394,Evening,painting,,,watercolor and chalk on wood,,./images/71394.jpg,"https://api.nga.gov/iiif/d0651100-91d2-47c7-8310-6aa01c173e8f/full/!512,512/0/default.jpg",246
50477,Alaeutian Chief and Two Warriors,painting,,,oil on card mounted on paperboard,,./images/50477.jpg,"https://api.nga.gov/iiif/08c726b0-eddc-4f73-bebb-a9838cd1f2e2/full/!512,512/0/default.jpg",247
50429,Kickapoo Indians Preaching and Praying,painting,,,oil on card mounted on paperboard,,./images/50429.jpg,"https://api.nga.gov/iiif/60c158be-595a-4e41-bed5-2e6b0048ae26/full/!512,512/0/default.jpg",248
1160,The Hon. Mrs. Thomas Graham,painting,,,oil on canvas,,./images/1160.jpg,"https://api.nga.gov/iiif/360658c9-e588-4b72-933c-8d95ab53906a/full/!512,512/0/default.jpg",249
195785,Landscape,painting,,,oil on canvas,,./images/195785.jpg,"https://api.nga.gov/iiif/f4de4883-f3c5-4018-9265-2db664babe08/full/!512,512/0/default.jpg",250
505,The Visitation with Saint Nicholas and Saint Anthony Abbot,painting,,,oil on panel,,./images/505.jpg,"https://api.nga.gov/iiif/53a3d42d-c211-4df6-b199-88086fdbd5a9/full/!512,512/0/default.jpg",251
46108,Venus Adorned by the Graces,painting,,,oil on panel transferred to canvas,,./images/46108.jpg,"https://api.nga.gov/iiif/700e56ab-0d96-4ae7-92a7-7e815447d187/full/!512,512/0/default.jpg",252
50642,"Chief of the Taensa Indians Receiving La Salle.  March 20, 1682",painting,,,oil on canvas,,./images/50642.jpg,"https://api.nga.gov/iiif/af682c4d-80c1-4d79-a3b6-5dfe6b04f4aa/full/!512,512/0/default.jpg",253
